imps,rev,day,country,ad_type,brand,subset
5031.340141,37.64798929,11/3/2018,International,STANDARD,brand7,phone
4922.099893,121.0278808,11/2/2018,United States,adx,brand7,desktop
4758.168984,30.29821442,11/4/2018,International,STANDARD,brand7,phone
4724.595136,659.0292891,11/3/2018,United States,STANDARD,brand7,phone
4606.986217,40.18535858,10/30/2018,International,adx,brand7,desktop
4204.792282,0,10/30/2018,International,HOUSE,brand7,desktop
4169.313522,14.50976824,11/3/2018,United States,PRICE_PRIORITY,brand7,phone
4044.349933,0,10/29/2018,International,HOUSE,brand7,desktop
3868.484823,7.30999042,11/2/2018,International,adx,brand7,phone
3846.202765,0,11/1/2018,International,HOUSE,brand7,desktop
3803.96183,3.983407408,11/1/2018,International,STANDARD,brand7,phone
3726.939796,19.38390944,10/30/2018,International,STANDARD,brand7,phone
3541.292417,6.688976048,11/3/2018,International,PRICE_PRIORITY,brand7,phone
3502.292224,144.0893111,10/29/2018,United States,adx,brand7,phone
3451.279255,58.1299827,10/29/2018,United States,PREFERRED_DEAL,brand7,phone
3399.946651,15.20857227,10/29/2018,International,STANDARD,brand7,phone
3109.372865,139.1993341,11/3/2018,United States,adx,brand7,desktop
3046.32369,153.7283763,11/2/2018,International,STANDARD,brand7,desktop
3034.672383,10.11904493,10/29/2018,International,PRICE_PRIORITY,brand7,desktop
3030.072659,11.63282323,11/3/2018,United States,PREFERRED_DEAL,brand7,phone
2959.875947,16.05949797,11/3/2018,International,STANDARD,brand7,desktop
2693.761122,5.529555405,10/30/2018,United States,adx,brand7,phone
2692.003978,10.92731567,10/31/2018,International,PRICE_PRIORITY,brand7,desktop
2684.485352,8.007986155,11/1/2018,United States,PREFERRED_DEAL,brand7,desktop
2668.699503,963.9584264,11/4/2018,United States,SPONSORSHIP,brand7,desktop
2668.454234,12.89778234,10/31/2018,United States,adx,brand7,phone
2595.164124,3.895002733,10/31/2018,International,adx,brand7,phone
2589.713426,0,11/3/2018,International,HOUSE,brand7,phone
2505.604975,12.30477174,11/3/2018,United States,PREFERRED_DEAL,brand7,desktop
2331.723789,0,10/30/2018,International,HOUSE,brand7,phone
2192.653042,10.82932548,10/29/2018,United States,PREFERRED_DEAL,brand7,desktop
2133.722213,114.1142544,11/1/2018,United States,adx,brand7,desktop
1869.072254,0,10/29/2018,International,HOUSE,brand7,phone
1591.196971,0,11/4/2018,International,SPONSORSHIP,brand7,phone
1575.988966,1.940458277,11/2/2018,United States,PRICE_PRIORITY,brand7,phone
1486.663399,5.067079281,11/3/2018,International,PRICE_PRIORITY,brand7,desktop
1471.740168,5.034440556,11/4/2018,International,PRICE_PRIORITY,brand7,phone
1423.886449,3477.311466,11/1/2018,United States,SPONSORSHIP,brand7,desktop
1419.370841,73.64464071,10/31/2018,International,STANDARD,brand7,phone
1412.951844,10.16185294,11/2/2018,United States,PREFERRED_DEAL,brand7,desktop
1359.287164,205.9042775,10/29/2018,International,STANDARD,brand7,desktop
1342.693321,0,11/2/2018,International,HOUSE,brand7,phone
1341.489839,0,11/3/2018,International,SPONSORSHIP,brand7,phone
1285.027066,90.64325532,11/2/2018,United States,adx,brand7,phone
1272.012305,0,10/31/2018,International,HOUSE,brand7,phone
1269.247111,14.61905018,11/1/2018,United States,PRICE_PRIORITY,brand7,desktop
1045.945427,0,11/1/2018,International,SPONSORSHIP,brand7,phone
1039.237706,0,10/30/2018,International,SPONSORSHIP,brand7,phone
817.6588831,0,10/31/2018,International,SPONSORSHIP,brand7,phone
807.6706236,112.9532179,10/30/2018,United States,SPONSORSHIP,brand7,phone
655.2143238,11.35307287,11/3/2018,United States,SPONSORSHIP,brand7,phone
606.5420066,0.36701976,10/31/2018,United States,PREFERRED_DEAL,brand7,phone
605.5509299,1.230637259,10/30/2018,United States,PREFERRED_DEAL,brand7,phone
580.5579244,7.275856929,11/3/2018,United States,PRICE_PRIORITY,brand7,desktop
456.0453724,0,11/4/2018,International,HOUSE,brand7,phone
438.7315387,0.024175103,11/2/2018,International,SPONSORSHIP,brand7,phone
395.7524034,9.771520729,11/2/2018,United States,SPONSORSHIP,brand7,phone
243.6972019,1.723984019,10/30/2018,United States,PREFERRED_DEAL,brand7,desktop
231.0681091,7.618279844,11/2/2018,United States,PRICE_PRIORITY,brand7,desktop
199.4343567,10.37950441,11/4/2018,United States,SPONSORSHIP,brand7,phone
198.0208554,0,11/4/2018,United States,HOUSE,brand7,phone
182.9891524,271.7525922,11/1/2018,United States,SPONSORSHIP,brand7,phone
161.3347879,0.185093924,10/30/2018,United States,PRICE_PRIORITY,brand7,desktop
158.3308634,0,10/29/2018,United States,HOUSE,brand7,phone
147.8223304,0.034152495,11/2/2018,International,PRICE_PRIORITY,brand7,phone
145.0940777,95.08594415,10/31/2018,United States,SPONSORSHIP,brand7,phone
111.2308646,59.62484006,10/29/2018,United States,SPONSORSHIP,brand7,phone
86.07937284,0,11/1/2018,United States,HOUSE,brand7,phone
82.87198422,1.637490389,10/31/2018,United States,PREFERRED_DEAL,brand7,desktop
77.26920837,0,10/29/2018,United States,HOUSE,brand7,desktop
52.07424244,0.009797432,10/31/2018,United States,PRICE_PRIORITY,brand7,desktop
46.085561,0,11/3/2018,United States,HOUSE,brand7,phone
41.1366658,0.072201347,10/29/2018,International,SPONSORSHIP,brand7,phone
9.586341339,0,11/1/2018,United States,HOUSE,brand7,desktop
8.761750469,0,10/31/2018,United States,HOUSE,brand7,phone
2.599184652,0,11/4/2018,United States,HOUSE,brand7,desktop
2.415081663,0,11/2/2018,United States,HOUSE,brand7,phone
1.558921858,0,11/3/2018,United States,HOUSE,brand7,desktop
1.336127078,0.000369734,11/1/2018,International,PRICE_PRIORITY,brand7,phone
1.019805731,0.023012378,11/1/2018,United States,PRICE_PRIORITY,brand7,phone
0.473608409,8.65E-05,10/30/2018,International,PRICE_PRIORITY,brand7,phone
0.237479472,0,10/30/2018,United States,HOUSE,brand7,phone
657003.2732,14139.72701,10/30/2018,United States,STANDARD,brand8,phone
652795.9152,1274.696173,10/29/2018,United States,STANDARD,brand8,phone
610297.7806,7826.929684,10/31/2018,United States,STANDARD,brand8,phone
571743.983,11331.0363,11/1/2018,United States,STANDARD,brand8,phone
436357.9512,181.928999,11/4/2018,United States,STANDARD,brand8,phone
310181.6598,814.1084401,11/3/2018,United States,PREFERRED_DEAL,brand8,phone
307958.0135,10024.69235,10/30/2018,United States,STANDARD,brand8,desktop
269397.2077,1175.978432,10/31/2018,United States,STANDARD,brand8,desktop
268469.6078,28.64445791,11/4/2018,International,adx,brand8,phone
197841.9718,1707.091848,11/3/2018,United States,STANDARD,brand8,desktop
195907.4167,1046.441442,11/4/2018,United States,PREFERRED_DEAL,brand8,phone
171922.6357,86.42970438,10/30/2018,International,adx,brand8,phone
167655.9798,156.8699932,10/29/2018,International,adx,brand8,phone
165406.7147,1615.409356,11/2/2018,United States,PREFERRED_DEAL,brand8,phone
155847.0394,39.70806569,10/29/2018,United States,PREFERRED_DEAL,brand8,phone
150871.3034,5444.557149,11/1/2018,United States,STANDARD,brand8,desktop
139882.0383,2599.391066,11/4/2018,United States,SPONSORSHIP,brand8,desktop
136199.9393,38.95269236,10/31/2018,International,adx,brand8,phone
113485.9977,2106.70945,11/3/2018,United States,STANDARD,brand8,phone
109544.3942,1212.638876,10/31/2018,United States,SPONSORSHIP,brand8,phone
96239.35845,2590.64067,11/2/2018,United States,STANDARD,brand8,phone
92510.41929,0,10/30/2018,International,HOUSE,brand8,phone
87257.03154,0,10/31/2018,International,HOUSE,brand8,phone
79539.99966,129.5120782,11/1/2018,International,adx,brand8,phone
72600.65256,107.7991192,11/2/2018,International,adx,brand8,phone
72472.51379,874.5663475,11/2/2018,United States,STANDARD,brand8,desktop
66947.49571,971.1353895,11/4/2018,United States,SPONSORSHIP,brand8,phone
60151.21668,1023.892669,11/2/2018,United States,SPONSORSHIP,brand8,phone
56467.35568,0,11/1/2018,International,HOUSE,brand8,phone
53829.32538,129.7715724,11/3/2018,International,adx,brand8,phone
51500.66532,651.2063981,11/1/2018,United States,PREFERRED_DEAL,brand8,phone
49820.20614,134.2818691,11/2/2018,United States,adx,brand8,phone
48443.05752,267.2641024,11/4/2018,United States,PREFERRED_DEAL,brand8,desktop
45914.3934,224.6255275,11/3/2018,United States,PREFERRED_DEAL,brand8,desktop
45225.83922,0,10/29/2018,International,HOUSE,brand8,phone
43595.02483,317.5514848,10/29/2018,United States,SPONSORSHIP,brand8,phone
37010.22457,964.3215782,11/1/2018,United States,SPONSORSHIP,brand8,phone
36524.1471,29.90172586,11/3/2018,United States,PRICE_PRIORITY,brand8,phone
35337.01406,655.3201628,11/3/2018,United States,SPONSORSHIP,brand8,desktop
34163.30077,100.395428,11/4/2018,United States,PRICE_PRIORITY,brand8,phone
32505.73309,344.4554322,11/3/2018,United States,SPONSORSHIP,brand8,phone
30727.16154,145.2738458,10/31/2018,United States,SPONSORSHIP,brand8,desktop
30202.81467,0,11/3/2018,International,HOUSE,brand8,phone
29412.16065,695.9175668,10/30/2018,United States,SPONSORSHIP,brand8,desktop
29134.68135,8.263508593,10/31/2018,International,adx,brand8,desktop
27572.9471,451.9536063,10/30/2018,United States,SPONSORSHIP,brand8,phone
26522.79229,11.81683629,11/1/2018,International,adx,brand8,desktop
26230.72374,420.5159689,10/29/2018,United States,SPONSORSHIP,brand8,desktop
26057.21554,77.01280194,11/4/2018,United States,adx,brand8,phone
25619.20043,95.88651007,10/29/2018,United States,adx,brand8,phone
24885.6163,438.6389165,11/2/2018,United States,SPONSORSHIP,brand8,desktop
23694.46991,0,11/2/2018,International,HOUSE,brand8,phone
23099.16146,63.06024812,11/3/2018,International,STANDARD,brand8,phone
22098.17012,13.24653004,11/4/2018,International,adx,brand8,desktop
20981.37673,550.2712085,11/1/2018,United States,SPONSORSHIP,brand8,desktop
18643.92834,311.3944037,11/4/2018,International,STANDARD,brand8,phone
18286.32841,11.255777,11/3/2018,International,adx,brand8,desktop
17881.37388,76.85835539,10/29/2018,United States,PREFERRED_DEAL,brand8,desktop
17198.93912,8.522133023,10/30/2018,International,PRICE_PRIORITY,brand8,desktop
16529.90364,33.95024181,11/4/2018,United States,PRICE_PRIORITY,brand8,desktop
16242.75698,5.546968131,10/30/2018,International,adx,brand8,desktop
16132.95801,195.4833779,11/1/2018,International,STANDARD,brand8,phone
16018.42704,9.042046433,11/1/2018,United States,PREFERRED_DEAL,brand8,desktop
15038.44218,0,11/4/2018,International,HOUSE,brand8,phone
15002.62039,15.58209748,11/3/2018,International,PRICE_PRIORITY,brand8,phone
14739.80239,37.03143704,11/4/2018,United States,adx,brand8,desktop
13650.17531,18.0662667,11/1/2018,International,PRICE_PRIORITY,brand8,desktop
13108.3054,142.1352782,11/1/2018,United States,adx,brand8,phone
12692.18013,321.3028653,11/3/2018,United States,adx,brand8,phone
12600.32196,194.0326626,10/29/2018,International,STANDARD,brand8,phone
11504.20368,8.546734188,10/29/2018,International,PRICE_PRIORITY,brand8,desktop
10293.76362,0,10/29/2018,International,HOUSE,brand8,desktop
9985.667256,17.56407107,11/2/2018,International,PRICE_PRIORITY,brand8,desktop
9786.5472,26.47194451,10/30/2018,United States,PREFERRED_DEAL,brand8,phone
9775.005451,28.62564398,11/3/2018,United States,PRICE_PRIORITY,brand8,desktop
9714.20676,1916.293432,10/29/2018,United States,STANDARD,brand8,desktop
8875.154389,7.136872113,11/1/2018,United States,adx,brand8,desktop
8789.973981,76.82313692,10/29/2018,United States,adx,brand8,desktop
8784.539028,0,10/31/2018,International,HOUSE,brand8,desktop
8278.642578,0,11/1/2018,International,HOUSE,brand8,desktop
8090.03239,9.108122953,11/3/2018,International,PRICE_PRIORITY,brand8,desktop
7553.512515,0.029849361,11/3/2018,International,SPONSORSHIP,brand8,desktop
6651.443204,130.5365992,10/31/2018,United States,adx,brand8,phone
6184.071437,107.4222249,11/2/2018,United States,adx,brand8,desktop
6165.507314,110.0404163,10/30/2018,International,STANDARD,brand8,phone
6068.681089,16.59348917,11/2/2018,International,adx,brand8,desktop
5975.966358,0,10/30/2018,International,HOUSE,brand8,desktop
5965.437134,0.182199963,10/30/2018,International,SPONSORSHIP,brand8,desktop
5589.629037,0.865353976,10/29/2018,International,SPONSORSHIP,brand8,desktop
5154.340797,23.77801855,11/2/2018,United States,PRICE_PRIORITY,brand8,desktop
5034.697422,224.7662718,11/2/2018,International,STANDARD,brand8,phone
4845.910057,59.84178946,11/1/2018,International,STANDARD,brand8,desktop
4705.65502,21.02976388,11/3/2018,International,STANDARD,brand8,desktop
4546.341187,0.028557536,11/4/2018,International,SPONSORSHIP,brand8,desktop
4074.857748,7.484962579,11/3/2018,United States,adx,brand8,desktop
4011.270726,47.99955395,10/31/2018,United States,adx,brand8,desktop
3889.845448,4.165831472,10/31/2018,International,PRICE_PRIORITY,brand8,desktop
3699.138614,0.718348902,10/31/2018,International,SPONSORSHIP,brand8,desktop
3683.434908,0,11/2/2018,International,HOUSE,brand8,desktop
3672.024326,4009.911896,11/4/2018,United States,STANDARD,brand8,desktop
3196.793885,0,11/4/2018,International,SPONSORSHIP,brand8,phone
3181.212855,0,10/31/2018,International,SPONSORSHIP,brand8,phone
3107.064304,16.59451068,10/29/2018,International,adx,brand8,desktop
2619.218414,28.09485816,10/29/2018,International,STANDARD,brand8,desktop
2533.369708,2.917953245,11/2/2018,International,PRICE_PRIORITY,brand8,phone
2350.309803,14.53575343,10/29/2018,United States,PRICE_PRIORITY,brand8,desktop
2041.233314,3.079541988,11/1/2018,United States,PRICE_PRIORITY,brand8,desktop
1999.170445,0.199231736,11/1/2018,International,SPONSORSHIP,brand8,desktop
1865.883467,21.70872973,11/2/2018,International,STANDARD,brand8,desktop
1822.02932,15.14000782,11/4/2018,International,PRICE_PRIORITY,brand8,phone
1796.360779,6.553771613,11/4/2018,International,PRICE_PRIORITY,brand8,desktop
1683.447021,6.158507404,10/30/2018,United States,PREFERRED_DEAL,brand8,desktop
1416.939307,0,11/4/2018,International,HOUSE,brand8,desktop
1306.042994,34.67678578,11/2/2018,United States,PREFERRED_DEAL,brand8,desktop
1264.579328,11.97210577,10/31/2018,United States,PREFERRED_DEAL,brand8,phone
1180.702895,85.99273565,10/30/2018,United States,adx,brand8,desktop
1176.960299,153.0288582,10/30/2018,United States,adx,brand8,phone
1139.902031,17.67613173,11/2/2018,United States,PRICE_PRIORITY,brand8,phone
1041.119976,4.245996567,10/31/2018,International,STANDARD,brand8,desktop
1029.550898,0.98312446,11/2/2018,International,SPONSORSHIP,brand8,desktop
913.7389481,7.962654122,10/31/2018,International,STANDARD,brand8,phone
839.1222609,8.875212372,10/31/2018,United States,PREFERRED_DEAL,brand8,desktop
767.5911801,0,11/1/2018,International,SPONSORSHIP,brand8,phone
740.7459384,82.36456757,11/4/2018,International,STANDARD,brand8,desktop
515.4845661,23.04931521,10/30/2018,International,STANDARD,brand8,desktop
496.1722552,4.591008563,10/30/2018,United States,PRICE_PRIORITY,brand8,desktop
386.3491058,0,10/29/2018,United States,HOUSE,brand8,phone
347.4181897,0,11/1/2018,United States,HOUSE,brand8,phone
339.9286558,0,11/3/2018,International,HOUSE,brand8,desktop
284.5227822,0,11/3/2018,International,SPONSORSHIP,brand8,phone
268.7370742,0,10/29/2018,International,SPONSORSHIP,brand8,phone
250.4054035,0,10/30/2018,International,SPONSORSHIP,brand8,phone
220.6767135,0,10/29/2018,United States,HOUSE,brand8,desktop
148.9136401,0,11/3/2018,United States,HOUSE,brand8,phone
124.6596826,0,11/4/2018,United States,HOUSE,brand8,phone
76.99614898,0,11/2/2018,International,SPONSORSHIP,brand8,phone
73.37289772,0,11/2/2018,United States,HOUSE,brand8,phone
43.53710535,0,11/4/2018,United States,HOUSE,brand8,desktop
29.40554829,0,10/31/2018,United States,HOUSE,brand8,phone
24.5391986,0.277723679,10/31/2018,United States,PRICE_PRIORITY,brand8,desktop
8.199372871,0,11/1/2018,United States,HOUSE,brand8,desktop
7.952224572,0,11/2/2018,United States,HOUSE,brand8,desktop
6.370137133,0.008008791,10/30/2018,International,PRICE_PRIORITY,brand8,phone
3.040387632,0.001023427,11/1/2018,International,PRICE_PRIORITY,brand8,phone
0.857482733,0,11/3/2018,United States,HOUSE,brand8,desktop
0.766825324,5.74E-05,10/31/2018,International,PRICE_PRIORITY,brand8,phone
603018.2887,7374.716716,10/30/2018,United States,STANDARD,brand9,phone
389814.1695,2184.99339,10/31/2018,United States,STANDARD,brand9,phone
377243.5363,7124.584205,11/1/2018,United States,STANDARD,brand9,desktop
306265.404,5854.008916,10/29/2018,United States,STANDARD,brand9,phone
297158.6192,525.8822863,11/2/2018,United States,STANDARD,brand9,desktop
287398.0226,2881.131928,11/4/2018,United States,STANDARD,brand9,desktop
265876.6808,1363.507975,11/3/2018,United States,STANDARD,brand9,desktop
256809.4774,6202.600927,10/30/2018,United States,STANDARD,brand9,desktop
240389.1293,1016.98577,10/31/2018,United States,STANDARD,brand9,desktop
175507.2284,6936.395773,10/30/2018,United States,SPONSORSHIP,brand9,desktop
130223.3446,6601.706839,11/3/2018,United States,STANDARD,brand9,phone
122811.0258,453.9191719,10/29/2018,United States,STANDARD,brand9,desktop
111277.1806,192.2488836,11/4/2018,United States,PRICE_PRIORITY,brand9,desktop
100916.2219,5393.845452,11/1/2018,United States,STANDARD,brand9,phone
90122.73156,95.55403137,11/4/2018,United States,adx,brand9,phone
90044.32812,2554.269039,11/4/2018,United States,STANDARD,brand9,phone
82015.22528,130.1301071,11/2/2018,United States,adx,brand9,phone
78587.54506,40.74368367,11/3/2018,International,adx,brand9,phone
75038.41331,10.76805364,11/3/2018,United States,PRICE_PRIORITY,brand9,desktop
74710.22717,2563.36559,11/2/2018,United States,STANDARD,brand9,phone
